name,_id,run_start_time,run_end_time,status,status_message,chg_sp,chiller_limit,loop_sp,storage_capacity,installed_cost_us_dollars_per_kw,installed_cost_us_dollars_per_kwh,comfort_result_time_setpoint_not_met_during_occupied_hours,size_kw,year_one_energy_cost_us_dollars,comfort_result_hours_out_of_comfort_bounds_PMV,year_one_bill_us_dollars,electricity_produced_kwh,water_qbft,size_kwh,natural_gas_kwh,electricity_kwh,comfort_result_time_setpoint_not_met_during_occupied_cooling,comfort_result_time_setpoint_not_met_during_occupied_heating
API Generated 2021-06-09 11:56:58 +0000,d3ac3d20-3311-4219-8808-6c5def4590b2,2021-06-09T12:42:17.608Z,2021-06-09T12:57:18.333Z,completed,completed normal,29.62327865,0.11060399,42.25984543,559.7413245,419.9726249,211.2374686,2610,1633.631146,1731592.74,2134,2628003.55,20048437.22,120645,12653.61127,26210872.22,20048436.11,1844,766
API Generated 2021-06-09 11:40:43 +0000,d24d0bdf-0801-4db6-8b38-166026f29406,2021-06-09T11:40:47.765Z,2021-06-09T11:56:48.541Z,completed,completed normal,28.35696284,0.117575298,40.25494635,7724.491044,1187.405494,837.0151456,2219,566.1731922,1889967.98,1511,3092603.22,19636795.28,119536.02,2333.095392,26249883.33,19636794.44,1456,763
API Generated 2021-06-09 05:32:13 +0000,3189feaf-5e0f-435d-8cb0-9939fda9df32,2021-06-09T06:03:03.559Z,2021-06-09T06:17:39.760Z,completed,completed normal,22.82675178,0.965867734,48.48853983,793.6913386,1663.114108,405.3245757,2129,825.2782718,1782913.81,1343,2861990.16,20404142.78,127008.5,5394.177305,26182919.44,20404141.67,1366,763
API Generated 2021-06-09 05:32:13 +0000,9f319933-c722-4992-a285-26844eb3ccd3,2021-06-09T06:19:59.969Z,2021-06-09T06:34:44.090Z,completed,completed normal,22.18647729,0.691582772,49.03006297,3217.129561,1461.551049,256.938825,2140,1171.328309,1760361.83,1337,2719750.89,20410600,127073.82,9890.64852,26195727.78,20410597.22,1379,761
API Generated 2021-06-09 13:12:46 +0000,4000ebdd-64e9-4961-bf02-01164b5fe0ac,2021-06-09T13:59:20.646Z,2021-06-09T14:14:37.943Z,completed,completed normal,29.1284073,0.477507115,49.63335517,4879.773163,1617.529088,295.5650811,2114,1151.600626,1736416.48,1341,2702070.1,20200502.22,124723.65,9453.091921,26188391.67,20200500,1349,765
API Generated 2021-06-09 07:04:45 +0000,b1bcce91-f655-4f05-8086-154b5a375dc6,2021-06-09T07:04:46.643Z,2021-06-09T07:21:27.508Z,completed,completed normal,29.31886752,0.972853221,46.73578213,7473.403284,1484.561532,696.5949325,2108,488.2549835,1918872.93,1340,3144921.73,19972629.17,123652.39,1690.293856,26206788.89,19972630.56,1343,765
API Generated 2021-06-09 07:04:46 +0000,7cdc35fb-ef94-4d47-ad15-8feab852c842,2021-06-09T08:04:54.662Z,2021-06-09T08:19:13.020Z,completed,completed normal,20.22845923,0.884923543,47.24095192,535.4912059,435.7845354,447.0034106,2109,1326.981243,1756025.47,1336,2715734.77,20468912.78,127508.59,8539.448254,26191052.78,20468911.11,1345,764
API Generated 2021-06-09 01:28:48 +0000,2c768828-b472-4f3d-a5e8-4303db77eb3b,2021-06-09T02:13:38.553Z,2021-06-09T02:28:20.755Z,completed,completed normal,26.51682011,0.923471919,43.09618592,7741.256891,1588.590928,807.0189819,2121,474.830498,1887939.33,1337,3101405.77,19592598.89,120280.87,1852.900775,26231322.22,19592597.22,1356,765
API Generated 2021-06-09 05:32:13 +0000,8db21dfb-9ec9-45a0-a7af-5c07915249a4,2021-06-09T05:48:59.180Z,2021-06-09T06:04:04.440Z,completed,completed normal,26.2393851,0.868878904,40.6476861,5279.527007,1396.796947,266.9355708,2091,1064.54078,1778321.6,1337,2735925.64,19695422.78,121319.83,8757.491198,26245036.11,19695422.22,1326,765
API Generated 2021-06-09 11:40:43 +0000,ce2ef378-92df-4bd5-ade5-e8bfd4c5faa6,2021-06-09T12:40:34.790Z,2021-06-09T12:55:04.234Z,completed,completed normal,29.68917884,0.661238116,46.87168439,546.1893722,469.1439973,505.5193502,2101,1185.943449,1705224.04,1336,2687319.51,20036593.89,123849.03,6785.901338,26199947.22,20036591.67,1338,763
API Generated 2021-06-09 04:00:55 +0000,5b8ac2d1-68cd-4bdf-9ba8-cb0f3983cd96,2021-06-09T04:47:39.734Z,2021-06-09T05:02:52.206Z,completed,completed normal,22.88686769,0.572454859,46.60684323,7425.344597,1603.854891,795.2653633,2135,455.9420674,1965219.72,1337,3208676.5,20125496.67,125468.6,1403.202523,26200136.11,20125494.44,1368,767
API Generated 2021-06-09 07:04:45 +0000,6501a80a-ce83-4cca-af56-6e227f901439,2021-06-09T07:04:46.337Z,2021-06-09T07:21:22.978Z,completed,completed normal,20.09530948,0.933083416,47.2819251,7507.479008,1358.58054,204.9025263,2095,1172.159017,1759432.78,1339,2704990.23,20476512.22,127516.65,10249.24322,26199561.11,20476513.89,1328,767
API Generated 2021-06-08 21:41:53 +0000,b2cfc32c-8b3a-41b1-8744-820fd87da2c7,2021-06-08T21:57:53.723Z,2021-06-08T22:13:06.992Z,completed,completed normal,22.00468152,0.444725652,41.7917551,5784.070428,771.0429754,247.7104555,2086,1175.458963,1802944.98,1339,2745097.66,19765751.94,122118.06,9593.235954,26237913.89,19765750,1323,763
API Generated 2021-06-09 11:40:43 +0000,8cb74cb6-dee7-4d53-bc5e-d89ce42b0712,2021-06-09T12:27:24.685Z,2021-06-09T12:42:13.097Z,completed,completed normal,23.6254186,0.695418756,40.60570781,2938.018847,1523.766342,285.7568795,2099,1035.351155,1785597,1336,2777187.51,19874974.72,123376.88,8537.625021,26244372.22,19874972.22,1334,765
API Generated 2021-06-09 00:58:20 +0000,27a26236-a16a-4cdd-86c9-d3c600cddf19,2021-06-09T01:58:00.860Z,2021-06-09T02:12:33.903Z,completed,completed normal,20.46032008,0.447784156,43.47730987,715.7376565,743.560773,204.1182435,2128,1473.730721,1768062.35,1337,2677725.28,20130504.72,126006.41,12044.69009,26222580.56,20130505.56,1366,762
API Generated 2021-06-09 05:32:13 +0000,b1dceddf-4f65-4e91-9e05-4f5177ccf3f0,2021-06-09T05:32:17.146Z,2021-06-09T05:49:09.373Z,completed,completed normal,22.71162284,0.744428546,48.26712623,7001.958525,1646.725573,812.7585789,2118,370.7569577,2005936.09,1342,3310957.12,20415647.5,127011.97,1009.866067,26178733.33,20415647.22,1355,763
API Generated 2021-06-09 05:32:13 +0000,20a8e1c9-eac7-4f63-b731-6a258f15b618,2021-06-09T06:18:22.161Z,2021-06-09T06:33:07.819Z,completed,completed normal,21.27529689,0.7240102,49.69057445,955.5382314,497.5128262,304.523981,2147,1472.16254,1753340.79,1341,2668409.71,20428176.11,127242.68,10932.80469,26183505.56,20428175,1382,765
API Generated 2021-06-09 04:00:55 +0000,767b2721-7474-48f8-bedb-d16c03045dad,2021-06-09T04:45:42.234Z,2021-06-09T05:00:39.346Z,completed,completed normal,20.02493264,0.970403099,48.9357276,959.1660327,1374.300328,212.1868062,2149,1247.788364,1749263.54,1333,2688777.3,20448008.61,127524.63,10731.68199,26189136.11,20448011.11,1382,767
API Generated 2021-06-08 21:41:53 +0000,b25f24da-8145-41e7-a5e7-92f4db93e1d6,2021-06-08T22:27:45.623Z,2021-06-08T22:42:08.259Z,completed,completed normal,25.87665842,0.115544319,47.86680581,7378.471105,1307.208387,466.7566564,2115,885.8294248,1789729.66,1338,2860157.22,20326896.67,125952.83,5466.798973,26198416.67,20326897.22,1351,764
API Generated 2021-06-09 04:00:55 +0000,046c5e17-acdc-4300-817a-1e918f647490,2021-06-09T04:17:30.034Z,2021-06-09T04:32:53.555Z,completed,completed normal,23.59503558,0.982951905,40.38878866,4279.398419,1232.929945,254.2142265,2062,1164.668923,1743313.78,1336,2684237.69,19787485.28,122456.7,9397.712389,26253313.89,19787486.11,1298,764
API Generated 2021-06-09 05:32:13 +0000,49b5f31e-aa5a-462b-9a80-9414ecca7d23,2021-06-09T05:48:17.884Z,2021-06-09T06:04:27.082Z,completed,completed normal,20.76374826,0.654494374,49.7307655,580.8187049,500.7909566,385.7807697,2141,1396.273676,1728891.97,1339,2662275.1,20435316.94,127412.92,9257.66836,26190733.33,20435319.44,1377,764
API Generated 2021-06-09 05:32:13 +0000,3e5e1799-e4ec-4e97-98e3-015ed1e37ce6,2021-06-09T05:49:01.308Z,2021-06-09T06:04:13.745Z,completed,completed normal,24.66874772,0.823112273,48.48853983,6738.852399,1671.632277,837.2155751,2127,334.3700112,1999703.7,1342,3310096.35,20349990.56,126362.75,1007.809585,26185602.78,20349988.89,1363,764
API Generated 2021-06-09 00:58:20 +0000,6a97918a-95be-448b-9804-5630bfdbac02,2021-06-09T01:28:20.895Z,2021-06-09T01:43:14.015Z,completed,completed normal,21.39334909,0.294470557,49.64226602,4385.080611,651.2383618,703.2135788,2139,825.112008,1889254.73,1340,3047235.47,20420030,127227,3222.208836,26196100,20420030.56,1377,762
API Generated 2021-06-08 23:53:10 +0000,5dccb9aa-d321-4cc4-818b-8d670118bf7c,2021-06-09T00:38:51.279Z,2021-06-09T00:53:43.480Z,completed,completed normal,20.33012651,0.522915949,48.1881535,1012.610689,505.0533606,518.3754747,2124,1160.820305,1764728.88,1343,2777509.4,20456824.44,127472.66,6354.733048,26189788.89,20456822.22,1361,763
API Generated 2021-06-09 04:00:55 +0000,ebad85c6-f5dc-4229-9928-4c2bef7fe771,2021-06-09T04:17:14.356Z,2021-06-09T04:32:46.710Z,completed,completed normal,20.43152336,0.772338763,47.82798079,767.68163,750.4813172,540.6646205,2113,1071.527685,1791254.47,1337,2840857.39,20458006.67,127538.76,5544.473424,26193511.11,20458005.56,1349,764
API Generated 2021-06-09 07:04:45 +0000,becf070f-e96a-4238-9570-7a24e90eab0f,2021-06-09T07:21:23.147Z,2021-06-09T07:36:25.516Z,completed,completed normal,21.83897735,0.76447732,48.08041228,7601.280689,1637.174481,738.0940752,2117,426.1404557,1988910.11,1337,3283201.72,20437772.78,127186.57,1371.408852,26188341.67,20437772.22,1353,764
API Generated 2021-06-09 07:20:55 +0000,3f8d16ae-34f9-49a7-87e1-350616793b97,2021-06-09T08:06:11.834Z,2021-06-09T08:20:52.269Z,completed,completed normal,20.02274898,0.983298571,48.98215104,6992.677592,1628.653507,644.1770815,2138,573.9550769,1935196.91,1336,3165997.8,20443223.33,127473.15,2297.534435,26193166.67,20443222.22,1376,762
API Generated 2021-06-09 08:36:33 +0000,db3a8976-108e-4704-b0d7-38fe8decabde,2021-06-09T09:22:58.247Z,2021-06-09T09:37:45.442Z,completed,completed normal,28.73618338,0.585261486,47.56307217,543.1870388,450.345997,353.4193072,2112,1448.792602,1719726.04,1337,2636822.95,20230236.67,124739.58,10310.28255,26195919.44,20230236.11,1347,765
API Generated 2021-06-09 02:29:28 +0000,2eb5eee3-c98e-43f8-a744-d769b2b1da99,2021-06-09T03:29:17.851Z,2021-06-09T03:43:41.883Z,completed,completed normal,21.72024163,0.994279641,48.56107821,1924.019902,1071.158812,305.3730273,2095,1307.818947,1706841.89,1341,2635731.16,20423773.61,127231.9,9571.201083,26189350,20423772.22,1331,764
API Generated 2021-06-09 04:00:55 +0000,4d1c2a3d-c433-438f-a9dd-6ce1aa0c2bde,2021-06-09T04:31:42.849Z,2021-06-09T04:46:01.332Z,completed,completed normal,20.02209154,0.964491998,40.16944913,4496.794571,1414.07499,242.6978705,2093,1104.553305,1764841.17,1335,2727678.08,19845680.28,122934.93,8739.254805,26235102.78,19845677.78,1328,765
API Generated 2021-06-09 11:40:43 +0000,00be0416-ea0b-4169-a012-23dffc9b3769,2021-06-09T11:56:42.351Z,2021-06-09T12:11:41.057Z,completed,completed normal,29.58915216,0.805739776,49.21737873,7663.470234,519.2826067,487.2176149,2161,1303.963457,1682439.23,1344,2638999.83,20199634.44,124607.14,7706.481104,26214147.22,20199633.33,1397,764
API Generated 2021-06-09 11:40:43 +0000,07cd97ff-2c42-4c51-99a8-eab3d6203c57,2021-06-09T12:12:03.281Z,2021-06-09T12:26:45.528Z,completed,completed normal,20.142532,0.136812225,40.33333296,7892.737379,431.935597,230.3756847,2147,1684.507762,1803330.68,1469,2704376.62,19774753.06,121299.1,12546.36795,26254672.22,19774752.78,1384,763
API Generated 2021-06-09 11:40:43 +0000,a8a96059-a44e-403a-a85e-8bbdd44c8ee7,2021-06-09T12:12:39.604Z,2021-06-09T12:28:08.253Z,completed,completed normal,29.58794389,0.985703088,49.49294019,6949.587071,1657.737937,837.2155751,2149,369.4195556,1985430.53,1338,3295962.04,20192621.94,124582.16,998.7495946,26201877.78,20192622.22,1384,765
API Generated 2021-06-09 13:12:46 +0000,76061bfd-4d04-4a08-af86-c531fd9c9d18,2021-06-09T13:28:58.879Z,2021-06-09T13:44:20.783Z,completed,completed normal,21.45623154,0.979927864,49.28798087,4776.233199,430.4230793,367.6618349,2153,1402.967034,1732826.92,1341,2664931.69,20430870.28,127302.62,9454.249844,26198916.67,20430869.44,1390,763
API Generated 2021-06-08 22:13:26 +0000,da10659e-3f00-447f-ab56-fc90b178a2fd,2021-06-08T23:02:34.135Z,2021-06-08T23:19:31.364Z,completed,completed normal,28.22367255,0.536629539,47.15571633,3523.30588,619.4690865,416.5376219,2104,1270.674377,1748491.39,1342,2701214.2,20249586.11,124921.69,9391.928038,26195177.78,20249583.33,1341,763
API Generated 2021-06-09 13:12:46 +0000,77f28c26-510e-4687-9c93-a27f98bf787d,2021-06-09T13:42:06.581Z,2021-06-09T13:56:15.606Z,completed,completed normal,27.14828993,0.838341651,41.9071698,4689.991586,1267.435113,292.8386043,2104,1107.06413,1747706.09,1340,2689284.39,19652917.78,121353.52,8759.120517,26237488.89,19652916.67,1339,765
API Generated 2021-06-09 02:29:27 +0000,67ae5d04-de4a-483b-9d0d-ff15891ed4fe,2021-06-09T02:45:20.002Z,2021-06-09T02:59:42.379Z,completed,completed normal,24.80566626,0.918727158,40.42803086,3616.849755,1657.339119,236.2776902,2070,1127.483697,1745439.75,1335,2703329.76,19780948.33,122427.88,9126.907741,26250255.56,19780947.22,1304,766
API Generated 2021-06-09 02:29:27 +0000,0ce8c278-2d6c-4ed3-98af-1f5c232415e5,2021-06-09T03:15:12.790Z,2021-06-09T03:29:37.734Z,completed,completed normal,29.88555825,0.980016307,49.77006593,7040.19924,430.7329029,406.7369029,2142,1427.485404,1694091.62,1342,2615100.07,20168494.17,124353.63,9624.283526,26192086.11,20168491.67,1378,764
API Generated 2021-06-09 12:12:07 +0000,b0ce89cf-c291-406b-9d07-b98999616568,2021-06-09T12:57:12.854Z,2021-06-09T13:12:20.870Z,completed,completed normal,23.53890129,0.962628486,48.41519775,6163.357014,1624.375606,837.2155751,2129,384.5089777,1995725.76,1341,3307327.93,20391335.56,126759.4,1102.758106,26197377.78,20391333.33,1363,766
API Generated 2021-06-09 11:56:53 +0000,ce64be67-314e-441a-aa43-5666dbae408b,2021-06-09T12:42:13.430Z,2021-06-09T12:56:40.277Z,completed,completed normal,22.95706287,0.481622972,40.3885223,7387.878314,1667.686791,818.093167,2079,417.3552238,1900376.57,1345,3126235.78,19696160.28,121326.95,1588.679266,26252938.89,19696158.33,1314,765
API Generated 2021-06-09 07:04:45 +0000,ae7dfed5-f895-4430-a5a9-2eab75dbb1fc,2021-06-09T07:04:48.662Z,2021-06-09T07:20:41.433Z,completed,completed normal,21.31100044,0.501724181,40.58049342,3873.503094,1402.123143,291.132122,2103,1033.557531,1793841.47,1336,2779242.86,19866580.28,123218.67,8372.546448,26251875,19866580.56,1336,767
API Generated 2021-06-08 21:41:53 +0000,2a35384e-e09b-493d-adf8-00feb152b6cb,2021-06-08T22:13:18.459Z,2021-06-08T22:28:56.750Z,completed,completed normal,26.68963809,0.44639202,49.11253907,7115.025329,1592.913009,342.0459631,2167,963.8002542,1764672.34,1336,2793683.39,20281579.72,125662.63,7018.500786,26191355.56,20281577.78,1404,763
API Generated 2021-06-09 05:48:32 +0000,a9651494-f3db-445f-a331-9601cb8a0483,2021-06-09T06:34:27.750Z,2021-06-09T06:48:36.706Z,completed,completed normal,20.02209154,0.694980643,40.30435375,4982.970603,1390.724928,260.8281662,2097,1114.632668,1773623.76,1339,2736759.05,19827795,122713.26,8894.27984,26246647.22,19827794.44,1334,763
API Generated 2021-06-08 23:19:42 +0000,dc62fae5-2300-4be8-b068-5f12c9a9a56d,2021-06-08T23:36:16.268Z,2021-06-08T23:53:40.183Z,completed,completed normal,28.64359044,0.282125683,48.42609667,4126.968102,1420.486357,788.6173063,2101,416.2319354,1972347.85,1339,3256312.24,20226335.28,124801.58,1318.245285,26187488.89,20226333.33,1336,765
API Generated 2021-06-09 05:32:12 +0000,5b2ee559-9528-47d3-ae54-0a5a7fcde253,2021-06-09T05:32:13.240Z,2021-06-09T05:49:03.035Z,completed,completed normal,21.36895901,0.641688716,49.8275627,6565.895675,694.0093976,747.1096306,2132,774.6455559,1909406.62,1342,3090605.37,20423584.44,127122.1,2802.368888,26189544.44,20423583.33,1370,762
API Generated 2021-06-09 07:04:46 +0000,a2a947ce-b8e6-4759-96a8-e6d36aebb641,2021-06-09T07:51:31.332Z,2021-06-09T08:06:18.228Z,completed,completed normal,25.18232052,0.128446217,40.9423691,583.3888228,431.0248842,236.0273347,2580,1603.405017,1748378.66,2048,2666628.5,20154813.61,122473.86,12286.35353,26235938.89,20154813.89,1818,762
API Generated 2021-06-09 07:04:46 +0000,f9cddb58-0bb6-43b4-a9c5-2df70b20e8d7,2021-06-09T07:21:11.213Z,2021-06-09T07:36:20.895Z,completed,completed normal,29.79042405,0.961538515,40.81649483,3783.274024,455.1637188,611.1010609,2071,1084.197834,1740771.55,1340,2723918,19956908.06,122941.15,6420.510241,26248500,19956905.56,1305,766
API Generated 2021-06-09 07:20:35 +0000,9b34675d-f680-47cf-93cd-0bdb84afef46,2021-06-09T08:05:19.705Z,2021-06-09T08:19:42.483Z,completed,completed normal,25.81733005,0.146483655,41.60367423,6884.988449,430.2846419,235.0680747,2144,1483.712018,1797338.09,1509,2717357.96,19682543.33,120501.14,11739.16851,26237902.78,19682541.67,1381,763
API Generated 2021-06-08 21:41:53 +0000,a689407c-0bea-4a97-b47e-ed5e5925b226,2021-06-08T22:42:08.421Z,2021-06-08T22:58:32.357Z,completed,completed normal,28.73345775,0.398394042,40.24512362,3039.394044,1393.948014,600.5881233,2093,706.3182444,1881098.21,1346,3038669.76,19767206.94,121740.01,3862.371749,26248847.22,19767205.56,1328,765
API Generated 2021-06-09 08:53:03 +0000,a8735d1c-9639-45a6-a868-e0ce12748e5d,2021-06-09T09:38:44.545Z,2021-06-09T09:54:08.065Z,completed,completed normal,28.90629871,0.626661696,45.10564825,7555.166129,943.7177248,833.8191175,2098,517.1729819,1911082.55,1341,3075076.08,19790122.22,121377.88,2109.497508,26207113.89,19790122.22,1332,766
API Generated 2021-06-09 10:09:01 +0000,e7180b70-b67c-4a81-bede-55d34154ef53,2021-06-09T10:54:12.711Z,2021-06-09T11:08:50.340Z,completed,completed normal,29.55328003,0.770580031,48.67291924,542.445236,518.9209333,263.8683214,2141,1529.576461,1733052.89,1338,2630686.52,20197571.39,124637.01,11878.21091,26199225,20197569.44,1375,766
API Generated 2021-06-09 13:29:41 +0000,2e3a4abd-2a2b-4c72-884f-d1de12a28018,2021-06-09T14:26:03.284Z,2021-06-09T14:40:22.954Z,completed,completed normal,20.02415738,0.984694875,49.1028077,7446.398229,1644.800736,826.3244423,2134,420.3127614,1991344.59,1335,3291008.69,20438809.17,127460.28,1315.523761,26191855.56,20438808.33,1370,764
API Generated 2021-06-08 21:41:53 +0000,3a268af6-0fc2-4026-9d2a-0297ef082d28,2021-06-08T21:57:38.991Z,2021-06-08T22:12:39.971Z,completed,completed normal,25.46102797,0.50255051,42.67351057,4670.988532,1099.717794,441.2995132,2081,1052.358606,1736781.35,1338,2707674.73,19712530.28,121763.92,7182.756138,26232688.89,19712527.78,1316,765
API Generated 2021-06-09 07:04:46 +0000,f02113d3-7c62-4804-b2e7-6e2919a70e52,2021-06-09T07:50:45.127Z,2021-06-09T08:05:49.208Z,completed,completed normal,24.95863169,0.65430832,40.38188655,4009.929896,1451.073471,217.0444002,2065,1143.712674,1723680.81,1340,2663082.46,19762100,122147.76,9221.767384,26244397.22,19762097.22,1299,766
API Generated 2021-06-09 11:40:43 +0000,5eed0fd4-cc6f-41f9-8cfa-70a73ba430bb,2021-06-09T11:56:37.786Z,2021-06-09T12:11:38.704Z,completed,completed normal,24.60105905,0.967045313,47.96134346,6161.395467,1672.285175,801.1391707,2110,371.2056335,2001781.67,1337,3313077.76,20371571.67,126497.4,1012.713229,26197775,20371569.44,1345,765
API Generated 2021-06-08 23:37:57 +0000,ee3bdc9c-cc6a-4a60-acd9-65008a2bfcfb,2021-06-09T00:29:29.696Z,2021-06-09T00:44:04.779Z,completed,completed normal,27.34887142,0.904836946,47.26651341,1775.588149,542.4724528,735.5245231,2110,812.7942858,1881690.28,1341,3039257.7,20280298.33,125232.07,3151.464389,26192419.44,20280300,1346,764
API Generated 2021-06-09 07:21:30 +0000,3a5d8b79-06db-4689-b509-c358b093b691,2021-06-09T08:06:38.689Z,2021-06-09T08:21:23.369Z,completed,completed normal,20.08570169,0.949494077,46.94401454,933.7694687,1390.431704,208.8565923,2087,1164.730317,1764016.79,1343,2712845.52,20333414.44,126924.39,10208.06118,26194111.11,20333413.89,1323,764
API Generated 2021-06-09 11:57:28 +0000,47df5c52-9ee5-447f-ba5a-ea28e583df13,2021-06-09T12:55:19.378Z,2021-06-09T13:09:51.666Z,completed,completed normal,20.20129724,0.865469275,49.39517787,2905.665409,1497.478546,256.938825,2139,1158.871001,1762901.42,1343,2723559.11,20444552.5,127430.5,9850.958114,26196227.78,20444550,1376,763
API Generated 2021-06-09 00:58:20 +0000,826edc0e-367c-43a4-9b62-5ef35b6c4674,2021-06-09T00:58:25.348Z,2021-06-09T01:13:54.790Z,completed,completed normal,27.23178911,0.638545189,42.94034522,7432.437943,906.0651223,831.1162655,2095,585.9312084,1879332.18,1341,3045446.86,19545117.5,120061.25,2624.932392,26233816.67,19545119.44,1334,761
API Generated 2021-06-09 02:46:02 +0000,6acd8c88-4d7b-4203-b28c-879541b0c64e,2021-06-09T03:31:41.177Z,2021-06-09T03:46:10.992Z,completed,completed normal,29.47954165,0.638545189,43.05938132,7423.343592,681.1507361,817.1127641,2096,643.3967767,1882563.61,1342,3029872.68,19846158.89,121627.21,3017.11912,26234175,19846158.33,1335,761
